,0
2140,14.0
2141,34.0
2142,20.0
2143,35.0
2144,26.0
2145,35.0
2146,22.0
2147,15.0
2148,61.0
2149,19.0
2150,29.0
2151,35.0
2152,25.0
2153,26.0
2154,19.0
2155,12.0
2156,20.0
2157,100.0
2158,26.0
2159,12.0
2160,11.0
2161,17.0
2162,15.0
2163,15.0
2164,16.0
2165,21.0
2166,18.0
2167,25.0
2168,13.0
2169,15.0
2170,18.0
2171,12.0
2172,18.0
2173,16.0
2174,43.0
2175,29.0
2176,13.0
2177,35.0
2178,13.0
2179,11.0
2180,17.0
2181,21.0
2182,21.0
2183,24.0
2184,30.0
2185,39.0
2186,13.0
2187,57.0
2188,26.0
2189,21.0
2190,37.0
2191,41.0
2192,15.0
2193,21.0
2194,15.0
2195,13.0
2196,9.0
2197,47.0
2198,39.0
2199,13.0
2200,17.0
2201,63.0
2202,19.0
2203,41.0
2204,13.0
2205,17.0
2206,25.0
2207,28.0
2208,41.0
2209,15.0
2210,25.0
2211,27.0
2212,24.0
2213,17.0
2214,34.0
2215,26.0
2216,17.0
2217,16.0
2218,23.0
2219,30.0
2220,33.0
2221,20.0
2222,16.0
2223,32.0
2224,29.0
2225,9.0
2226,21.0
2227,22.0
2228,21.0
2229,28.0
2230,16.0
2231,20.0
2232,16.0
2233,77.0
2234,27.0
2235,15.0
2236,35.0
2237,14.0
2238,22.0
2239,13.0
2240,11.0
2241,29.0
2242,24.0
2243,24.0
2244,21.0
2245,67.0
2246,15.0
2247,25.0
2248,24.0
2249,18.0
2250,45.0
2251,27.0
2252,29.0
2253,24.0
2254,19.0
2255,13.0
2256,30.0
2257,24.0
2258,18.0
2259,23.0
2260,25.0
2261,36.0
2262,15.0
2263,34.0
2264,28.0
2265,20.0
2266,22.0
2267,19.0
2268,28.0
2269,12.0
2270,34.0
2271,25.0
2272,10.0
2273,17.0
2274,39.0
2275,19.0
2276,18.0
2277,22.0
2278,24.0
2279,16.0
2280,53.0
2281,35.0
2282,17.0
2283,9.0
2284,21.0
2285,31.0
2286,16.0
2287,22.0
2288,29.0
2289,12.0
2290,11.0
2291,11.0
2292,19.0
2293,19.0
2294,21.0
2295,35.0
2296,18.0
2297,23.0
2298,41.0
2299,11.0
2300,17.0
2301,13.0
2302,61.0
2303,17.0
2304,16.0
2305,40.0
2306,12.0
2307,9.0
2308,14.0
2309,16.0
2310,30.0
2311,36.0
2312,51.0
2313,13.0
2314,38.0
2315,47.0
2316,21.0
2317,9.0
2318,11.0
2319,27.0
2320,23.0
2321,19.0
2322,30.0
2323,15.0
2324,12.0
2325,17.0
2326,24.0
2327,33.0
2328,15.0
2329,22.0
2330,12.0
2331,34.0
2332,11.0
2333,11.0
2334,16.0
2335,79.0
2336,10.0
2337,41.0
2338,22.0
2339,24.0
2340,25.0
2341,20.0
2342,31.0
2343,15.0
2344,48.0
2345,12.0
2346,21.0
2347,33.0
2348,20.0
2349,25.0
2350,13.0
2351,15.0
2352,40.0
2353,21.0
2354,34.0
2355,23.0
2356,21.0
2357,20.0
2358,21.0
2359,26.0
2360,16.0
2361,25.0
2362,12.0
2363,17.0
2364,23.0
2365,16.0
2366,33.0
2367,13.0
2368,48.0
2369,15.0
2370,9.0
2371,22.0
2372,11.0
2373,21.0
2374,14.0
2375,38.0
2376,14.0
2377,21.0
2378,24.0
2379,13.0
2380,18.0
2381,25.0
2382,41.0
2383,19.0
2384,24.0
2385,22.0
2386,19.0
2387,24.0
2388,22.0
2389,25.0
2390,15.0
2391,30.0
2392,35.0
2393,18.0
2394,20.0
2395,26.0
2396,31.0
2397,12.0
2398,17.0
2399,10.0
2400,22.0
2401,33.0
2402,19.0
2403,53.0
2404,33.0
2405,32.0
2406,13.0
2407,12.0
2408,18.0
2409,16.0
2410,24.0
2411,45.0
2412,14.0
2413,12.0
2414,14.0
2415,9.0
2416,13.0
2417,19.0
2418,17.0
2419,18.0
2420,10.0
2421,13.0
2422,10.0
2423,24.0
2424,9.0
2425,20.0
2426,31.0
2427,14.0
2428,13.0
2429,15.0
2430,41.0
2431,17.0
2432,15.0
2433,8.0
2434,21.0
2435,14.0
2436,10.0
2437,31.0
2438,24.0
2439,20.0
2440,14.0
2441,16.0
2442,53.0
2443,14.0
2444,26.0
2445,24.0
2446,20.0
2447,31.0
2448,16.0
2449,23.0
2450,41.0
2451,15.0
2452,20.0
2453,16.0
2454,9.0
2455,21.0
2456,44.0
2457,12.0
2458,9.0
2459,15.0
2460,21.0
2461,32.0
2462,17.0
2463,18.0
2464,22.0
2465,13.0
2466,21.0
2467,16.0
2468,27.0
2469,25.0
2470,16.0
2471,17.0
2472,15.0
2473,20.0
2474,9.0
2475,13.0
2476,17.0
2477,25.0
2478,10.0
2479,12.0
2480,20.0
2481,13.0
2482,29.0
2483,13.0
2484,20.0
2485,20.0
2486,19.0
2487,12.0
2488,26.0
2489,41.0
2490,29.0
2491,16.0
2492,15.0
2493,14.0
2494,27.0
2495,12.0
2496,14.0
2497,52.0
2498,51.0
2499,24.0
2500,21.0
2501,32.0
2502,15.0
2503,18.0
2504,59.0
2505,38.0
2506,10.0
2507,10.0
2508,17.0
2509,16.0
2510,26.0
2511,31.0
2512,11.0
2513,49.0
2514,12.0
2515,10.0
2516,24.0
2517,27.0
2518,11.0
2519,52.0
2520,69.0
2521,15.0
2522,20.0
2523,11.0
2524,22.0
2525,17.0
2526,35.0
2527,18.0
2528,12.0
2529,19.0
2530,14.0
2531,29.0
2532,19.0
2533,15.0
2534,18.0
2535,15.0
2536,25.0
2537,16.0
2538,18.0
2539,13.0
2540,28.0
2541,12.0
2542,14.0
2543,37.0
2544,13.0
2545,20.0
2546,31.0
2547,17.0
2548,19.0
2549,32.0
2550,11.0
2551,34.0
2552,14.0
2553,15.0
2554,19.0
2555,16.0
2556,15.0
2557,13.0
2558,16.0
2559,11.0
2560,18.0
2561,36.0
2562,27.0
2563,14.0
2564,14.0
2565,26.0
2566,19.0
2567,17.0
2568,40.0
2569,13.0
2570,10.0
2571,35.0
2572,58.0
2573,28.0
2574,37.0
2575,13.0
2576,18.0
2577,15.0
2578,18.0
2579,11.0
2580,16.0
2581,18.0
2582,40.0
2583,13.0
2584,39.0
2585,16.0
2586,22.0
2587,21.0
2588,10.0
2589,18.0
2590,14.0
2591,21.0
2592,21.0
2593,10.0
2594,27.0
2595,11.0
2596,17.0
2597,24.0
2598,26.0
2599,20.0
2600,14.0
2601,18.0
2602,21.0
2603,12.0
2604,25.0
2605,18.0
2606,14.0
2607,16.0
2608,24.0
2609,36.0
2610,13.0
2611,12.0
2612,27.0
2613,16.0
2614,11.0
2615,24.0
2616,18.0
2617,38.0
2618,18.0
2619,12.0
2620,32.0
2621,39.0
2622,24.0
2623,18.0
2624,14.0
2625,30.0
2626,22.0
2627,18.0
2628,22.0
2629,20.0
2630,18.0
2631,11.0
2632,50.0
2633,17.0
2634,15.0
2635,25.0
2636,14.0
2637,14.0
2638,21.0
2639,19.0
2640,16.0
2641,14.0
2642,24.0
2643,13.0
2644,17.0
2645,17.0
2646,27.0
2647,18.0
2648,17.0
2649,13.0
2650,18.0
2651,33.0
2652,15.0
2653,19.0
2654,17.0
2655,24.0
2656,29.0
2657,11.0
2658,42.0
2659,12.0
2660,18.0
2661,21.0
2662,16.0
2663,12.0
2664,25.0
2665,29.0
2666,13.0
2667,33.0
2668,16.0
2669,73.0
2670,28.0
2671,18.0
2672,12.0
2673,14.0
2674,13.0
2675,17.0
2676,21.0
2677,40.0
2678,11.0
2679,22.0
2680,17.0
2681,37.0
2682,27.0
2683,14.0
2684,10.0
2685,25.0
2686,16.0
2687,13.0
2688,21.0
2689,41.0
2690,43.0
2691,27.0
2692,15.0
2693,13.0
2694,12.0
2695,25.0
2696,19.0
2697,12.0
2698,27.0
2699,22.0
2700,19.0
2701,14.0
2702,18.0
2703,46.0
2704,46.0
2705,35.0
2706,45.0
2707,16.0
2708,16.0
2709,24.0
2710,36.0
2711,31.0
2712,60.0
2713,21.0
2714,14.0
2715,38.0
2716,11.0
2717,77.0
2718,27.0
2719,12.0
2720,22.0
2721,17.0
2722,22.0
2723,15.0
2724,18.0
2725,29.0
2726,17.0
2727,65.0
2728,17.0
2729,10.0
2730,19.0
2731,46.0
2732,25.0
2733,20.0
2734,26.0
2735,14.0
2736,13.0
2737,22.0
2738,15.0
2739,10.0
2740,45.0
2741,35.0
2742,14.0
2743,16.0
2744,41.0
2745,11.0
2746,17.0
2747,20.0
2748,17.0
2749,34.0
2750,12.0
2751,13.0
2752,44.0
2753,16.0
2754,11.0
2755,15.0
2756,23.0
2757,40.0
2758,31.0
2759,11.0
2760,17.0
2761,11.0
2762,31.0
2763,12.0
2764,17.0
2765,16.0
2766,15.0
2767,21.0
2768,50.0
2769,17.0
2770,46.0
2771,20.0
2772,30.0
2773,20.0
2774,13.0
2775,32.0
2776,18.0
2777,14.0
2778,10.0
2779,30.0
2780,12.0
2781,25.0
2782,11.0
2783,9.0
2784,28.0
2785,25.0
2786,17.0
2787,19.0
2788,14.0
2789,69.0
2790,33.0
2791,32.0
2792,16.0
2793,31.0
2794,26.0
2795,23.0
2796,9.0
2797,17.0
2798,36.0
2799,18.0
2800,22.0
2801,21.0
2802,12.0
2803,18.0
2804,10.0
2805,29.0
2806,9.0
2807,15.0
2808,11.0
2809,26.0
2810,21.0
2811,35.0
2812,11.0
2813,26.0
2814,25.0
2815,12.0
2816,17.0
2817,12.0
2818,15.0
2819,12.0
2820,16.0
2821,27.0
2822,31.0
2823,26.0
2824,30.0
2825,30.0
2826,16.0
2827,16.0
2828,19.0
2829,18.0
2830,12.0
2831,16.0
2832,62.0
2833,22.0
2834,21.0
2835,18.0
2836,40.0
2837,19.0
2838,26.0
2839,12.0
2840,12.0
2841,15.0
2842,20.0
2843,38.0
2844,22.0
2845,19.0
2846,10.0
2847,40.0
2848,24.0
2849,17.0
2850,23.0
2851,22.0
2852,17.0
2853,26.0
2854,24.0
2855,15.0
2856,51.0
2857,30.0
2858,20.0
2859,17.0
2860,22.0
2861,14.0
2862,21.0
2863,20.0
2864,18.0
2865,44.0
2866,17.0
2867,33.0
2868,14.0
2869,11.0
2870,13.0
2871,26.0
2872,11.0
2873,39.0
2874,11.0
2875,18.0
2876,45.0
2877,18.0
2878,12.0
2879,22.0
2880,11.0
2881,30.0
2882,13.0
2883,14.0
2884,20.0
2885,49.0
2886,23.0
2887,12.0
2888,15.0
2889,12.0
2890,14.0
2891,17.0
2892,20.0
2893,21.0
2894,13.0
2895,18.0
2896,11.0
2897,14.0
2898,12.0
2899,27.0
2900,16.0
2901,23.0
2902,17.0
2903,12.0
2904,40.0
2905,13.0
2906,11.0
2907,23.0
2908,14.0
2909,10.0
2910,26.0
2911,18.0
2912,18.0
2913,21.0
2914,11.0
2915,18.0
2916,13.0
2917,20.0
2918,16.0
2919,34.0
2920,11.0
2921,18.0
2922,13.0
2923,24.0
2924,27.0
2925,18.0
2926,34.0
2927,23.0
2928,56.0
2929,16.0
2930,16.0
2931,15.0
2932,37.0
2933,12.0
2934,46.0
2935,27.0
2936,12.0
2937,48.0
2938,41.0
2939,10.0
2940,14.0
2941,19.0
2942,16.0
2943,19.0
2944,21.0
2945,53.0
2946,14.0
2947,11.0
2948,25.0
2949,21.0
2950,8.0
2951,14.0
2952,18.0
2953,13.0
2954,12.0
2955,18.0
2956,17.0
2957,26.0
2958,32.0
2959,30.0
2960,31.0
2961,29.0
2962,11.0
2963,14.0
2964,20.0
2965,13.0
2966,15.0
2967,38.0
2968,15.0
2969,20.0
2970,20.0
2971,16.0
2972,14.0
2973,16.0
2974,18.0
2975,23.0
2976,20.0
2977,31.0
2978,20.0
2979,17.0
2980,28.0
2981,21.0
2982,31.0
2983,53.0
2984,20.0
2985,20.0
2986,23.0
2987,8.0
2988,22.0
2989,20.0
2990,21.0
2991,60.0
2992,16.0
2993,11.0
2994,45.0
2995,14.0
2996,41.0
2997,16.0
2998,51.0
2999,28.0
3000,11.0
3001,29.0
3002,21.0
3003,13.0
3004,26.0
3005,33.0
3006,12.0
3007,14.0
3008,9.0
3009,47.0
3010,16.0
3011,18.0
3012,39.0
3013,17.0
3014,41.0
3015,27.0
3016,28.0
3017,11.0
3018,23.0
3019,35.0
3020,28.0
3021,12.0
3022,15.0
3023,32.0
3024,10.0
3025,13.0
3026,11.0
3027,15.0
3028,20.0
3029,14.0
3030,16.0
3031,15.0
3032,20.0
3033,18.0
3034,21.0
3035,14.0
3036,15.0
3037,58.0
3038,25.0
3039,50.0
3040,13.0
3041,25.0
3042,24.0
3043,31.0
3044,13.0
3045,23.0
3046,20.0
3047,38.0
3048,18.0
3049,12.0
3050,13.0
3051,16.0
3052,13.0
3053,19.0
3054,15.0
3055,13.0
3056,60.0
3057,35.0
3058,24.0
3059,11.0
3060,11.0
3061,32.0
3062,17.0
3063,16.0
3064,18.0
3065,33.0
3066,19.0
3067,19.0
3068,22.0
3069,21.0
3070,21.0
3071,14.0
3072,38.0
3073,16.0
3074,30.0
3075,18.0
3076,24.0
3077,17.0
3078,16.0
3079,20.0
3080,39.0
3081,33.0
3082,54.0
3083,10.0
3084,30.0
3085,11.0
3086,15.0
3087,19.0
3088,16.0
3089,15.0
3090,13.0
3091,10.0
3092,17.0
3093,15.0
3094,39.0
3095,44.0
3096,15.0
3097,11.0
3098,16.0
3099,23.0
3100,42.0
3101,14.0
3102,28.0
3103,14.0
3104,11.0
3105,18.0
3106,10.0
3107,43.0
3108,10.0
3109,22.0
3110,17.0
3111,27.0
3112,39.0
3113,21.0
3114,22.0
3115,16.0
3116,14.0
3117,15.0
3118,19.0
3119,10.0
3120,44.0
3121,14.0
3122,22.0
3123,15.0
3124,18.0
3125,12.0
3126,12.0
3127,27.0
3128,13.0
3129,10.0
3130,10.0
3131,19.0
3132,14.0
3133,12.0
3134,16.0
3135,22.0
3136,27.0
3137,17.0
3138,38.0
3139,22.0
3140,23.0
3141,38.0
3142,16.0
3143,14.0
3144,12.0
3145,22.0
3146,13.0
3147,13.0
3148,23.0
3149,9.0
3150,19.0
3151,26.0
3152,31.0
3153,25.0
3154,14.0
3155,25.0
3156,39.0
3157,22.0
3158,21.0
3159,14.0
3160,14.0
3161,22.0
3162,14.0
3163,17.0
3164,17.0
3165,21.0
3166,23.0
3167,19.0
3168,17.0
3169,20.0
3170,24.0
3171,29.0
3172,18.0
3173,14.0
3174,26.0
3175,20.0
3176,30.0
3177,14.0
3178,18.0
3179,10.0
3180,17.0
3181,17.0
3182,31.0
3183,17.0
3184,32.0
3185,18.0
3186,22.0
3187,19.0
3188,31.0
3189,12.0
3190,23.0
3191,33.0
3192,22.0
3193,18.0
3194,16.0
3195,14.0
3196,25.0
3197,10.0
3198,35.0
3199,19.0
3200,21.0
3201,11.0
3202,23.0
3203,31.0
3204,13.0
3205,17.0
3206,15.0
3207,13.0
3208,9.0
3209,14.0
3210,20.0
3211,14.0
3212,12.0
3213,19.0
3214,16.0
3215,12.0
3216,9.0
3217,16.0
3218,17.0
3219,28.0
3220,22.0
3221,15.0
3222,18.0
3223,13.0
3224,13.0
3225,14.0
3226,15.0
3227,18.0
3228,9.0
3229,17.0
3230,12.0
3231,15.0
3232,20.0
3233,11.0
3234,13.0
3235,11.0
3236,30.0
3237,21.0
3238,10.0
3239,18.0
3240,29.0
3241,39.0
3242,53.0
3243,26.0
3244,13.0
3245,23.0
3246,13.0
3247,14.0
3248,9.0
3249,16.0
3250,33.0
3251,19.0
3252,21.0
3253,73.0
3254,10.0
3255,28.0
3256,45.0
3257,20.0
3258,13.0
3259,57.0
3260,19.0
3261,12.0
3262,19.0
3263,25.0
3264,11.0
3265,22.0
3266,17.0
3267,34.0
3268,16.0
3269,16.0
3270,18.0
3271,22.0
3272,24.0
3273,30.0
3274,18.0
3275,14.0
3276,16.0
3277,15.0
3278,13.0
3279,24.0
3280,15.0
3281,29.0
3282,21.0
3283,26.0
3284,26.0
3285,32.0
3286,20.0
3287,20.0
3288,38.0
3289,29.0
3290,17.0
3291,29.0
3292,41.0
3293,19.0
3294,26.0
3295,15.0
3296,16.0
3297,19.0
3298,26.0
3299,14.0
3300,25.0
3301,13.0
3302,25.0
3303,47.0
3304,47.0
3305,12.0
3306,22.0
3307,13.0
3308,46.0
3309,18.0
3310,14.0
3311,18.0
3312,11.0
3313,19.0
3314,9.0
3315,13.0
3316,13.0
3317,15.0
3318,17.0
3319,15.0
3320,13.0
3321,12.0
3322,15.0
3323,14.0
3324,10.0
3325,15.0
3326,19.0
3327,41.0
3328,16.0
3329,24.0
3330,55.0
3331,20.0
3332,12.0
3333,13.0
3334,14.0
3335,17.0
3336,21.0
3337,13.0
3338,19.0
3339,80.0
3340,29.0
3341,25.0
3342,12.0
3343,12.0
3344,23.0
3345,19.0
3346,23.0
3347,12.0
3348,25.0
3349,25.0
3350,12.0
3351,38.0
3352,36.0
3353,10.0
3354,22.0
3355,13.0
3356,34.0
3357,56.0
3358,18.0
3359,10.0
3360,42.0
3361,12.0
3362,12.0
3363,40.0
3364,53.0
3365,11.0
3366,31.0
3367,24.0
3368,27.0
3369,16.0
3370,11.0
3371,52.0
3372,16.0
3373,13.0
3374,13.0
3375,11.0
3376,30.0
3377,17.0
3378,13.0
3379,14.0
3380,10.0
3381,13.0
3382,13.0
3383,26.0
3384,12.0
3385,16.0
3386,13.0
3387,18.0
3388,18.0
3389,24.0
3390,13.0
3391,17.0
3392,16.0
3393,32.0
3394,28.0
3395,17.0
3396,14.0
3397,11.0
3398,18.0
3399,15.0
3400,18.0
3401,15.0
3402,25.0
3403,15.0
3404,42.0
3405,15.0
3406,46.0
3407,35.0
3408,54.0
3409,28.0
3410,12.0
3411,15.0
3412,25.0
3413,29.0
3414,9.0
3415,41.0
3416,26.0
3417,18.0
3418,15.0
3419,14.0
3420,13.0
3421,20.0
3422,12.0
3423,15.0
3424,12.0
3425,14.0
3426,17.0
3427,14.0
3428,19.0
3429,22.0
3430,19.0
3431,17.0
3432,26.0
3433,57.0
3434,26.0
3435,32.0
3436,12.0
3437,48.0
3438,15.0
3439,10.0
3440,14.0
3441,14.0
3442,11.0
3443,26.0
3444,18.0
3445,19.0
3446,23.0
3447,15.0
3448,15.0
3449,11.0
3450,25.0
3451,16.0
3452,14.0
3453,23.0
3454,14.0
3455,12.0
3456,16.0
3457,13.0
3458,17.0
3459,16.0
3460,14.0
3461,13.0
3462,13.0
3463,42.0
3464,47.0
3465,20.0
3466,41.0
3467,23.0
3468,24.0
3469,12.0
3470,37.0
3471,14.0
3472,17.0
3473,16.0
3474,12.0
3475,14.0
3476,19.0
3477,15.0
3478,12.0
3479,33.0
3480,13.0
3481,16.0
3482,34.0
3483,53.0
3484,39.0
3485,15.0
3486,17.0
3487,14.0
3488,20.0
3489,13.0
3490,31.0
3491,22.0
3492,18.0
3493,16.0
3494,13.0
3495,47.0
3496,17.0
3497,27.0
3498,25.0
3499,28.0
3500,11.0
3501,46.0
3502,31.0
3503,16.0
3504,18.0
3505,26.0
3506,16.0
3507,32.0
3508,19.0
3509,22.0
3510,28.0
3511,13.0
3512,23.0
3513,26.0
3514,20.0
3515,17.0
3516,24.0
3517,18.0
3518,32.0
3519,12.0
3520,12.0
3521,16.0
3522,13.0
3523,10.0
3524,31.0
3525,26.0
3526,30.0
3527,41.0
3528,13.0
3529,30.0
3530,8.0
3531,15.0
3532,27.0
3533,12.0
3534,24.0
3535,25.0
3536,23.0
3537,17.0
3538,14.0
3539,27.0
3540,22.0
3541,11.0
3542,62.0
3543,14.0
3544,19.0
3545,18.0
3546,12.0
3547,11.0
3548,16.0
3549,23.0
3550,21.0
3551,11.0
3552,19.0
3553,18.0
3554,19.0
3555,21.0
3556,11.0
3557,14.0
3558,20.0
3559,16.0
3560,26.0
3561,15.0
3562,14.0
3563,11.0
3564,16.0
3565,16.0
3566,20.0
3567,21.0
3568,17.0
3569,74.0
3570,36.0
3571,43.0
3572,17.0
3573,12.0
3574,27.0
3575,12.0
3576,30.0
3577,17.0
3578,17.0
3579,25.0
3580,17.0
3581,25.0
3582,13.0
3583,39.0
3584,23.0
3585,12.0
3586,11.0
3587,17.0
3588,37.0
3589,15.0
3590,16.0
3591,18.0
3592,12.0
3593,33.0
3594,15.0
3595,19.0
3596,18.0
3597,11.0
3598,15.0
3599,13.0
3600,43.0
3601,21.0
3602,13.0
3603,24.0
3604,51.0
3605,12.0
3606,14.0
3607,18.0
3608,29.0
3609,15.0
3610,19.0
3611,11.0
3612,12.0
3613,12.0
3614,12.0
3615,12.0
3616,42.0
3617,32.0
3618,18.0
3619,24.0
3620,16.0
3621,79.0
3622,24.0
3623,9.0
3624,52.0
3625,37.0
3626,10.0
3627,39.0
3628,15.0
3629,24.0
3630,9.0
3631,19.0
3632,18.0
3633,13.0
3634,17.0
3635,11.0
3636,44.0
3637,32.0
3638,18.0
3639,27.0
3640,21.0
3641,13.0
3642,9.0
3643,9.0
3644,36.0
3645,29.0
3646,47.0
3647,10.0
3648,18.0
3649,10.0
3650,13.0
3651,12.0
3652,11.0
3653,11.0
3654,54.0
3655,20.0
3656,39.0
3657,14.0
3658,15.0
3659,45.0
3660,57.0
3661,16.0
3662,15.0
3663,23.0
3664,17.0
3665,14.0
3666,16.0
3667,16.0
3668,12.0
3669,27.0
3670,18.0
3671,29.0
3672,57.0
3673,28.0
3674,23.0
3675,29.0
3676,21.0
3677,23.0
3678,16.0
3679,9.0
3680,27.0
3681,18.0
3682,13.0
3683,26.0
3684,12.0
3685,10.0
3686,33.0
3687,14.0
3688,42.0
3689,31.0
3690,14.0
3691,11.0
3692,18.0
3693,14.0
3694,28.0
3695,18.0
3696,19.0
3697,18.0
3698,23.0
3699,26.0
3700,23.0
3701,13.0
3702,24.0
3703,16.0
3704,58.0
3705,29.0
3706,13.0
3707,19.0
3708,16.0
3709,20.0
3710,15.0
3711,46.0
3712,22.0
3713,15.0
3714,19.0
3715,11.0
3716,38.0
3717,19.0
3718,29.0
3719,13.0
3720,30.0
3721,27.0
3722,11.0
3723,24.0
3724,71.0
3725,13.0
3726,39.0
3727,16.0
3728,52.0
3729,11.0
3730,12.0
3731,13.0
3732,11.0
3733,19.0
3734,30.0
3735,13.0
3736,16.0
3737,23.0
3738,18.0
3739,22.0
3740,54.0
3741,16.0
3742,11.0
3743,25.0
3744,23.0
3745,23.0
3746,19.0
3747,20.0
3748,22.0
3749,9.0
3750,24.0
3751,18.0
3752,10.0
3753,27.0
3754,21.0
3755,25.0
3756,13.0
3757,27.0
3758,28.0
3759,13.0
3760,16.0
3761,33.0
3762,16.0
3763,24.0
3764,13.0
3765,19.0
3766,25.0
3767,15.0
3768,17.0
3769,13.0
3770,17.0
3771,14.0
3772,23.0
3773,27.0
3774,47.0
3775,15.0
3776,20.0
3777,14.0
3778,21.0
3779,18.0
3780,20.0
3781,12.0
3782,16.0
3783,29.0
3784,18.0
3785,30.0
3786,19.0
3787,24.0
3788,10.0
3789,19.0
3790,10.0
3791,15.0
3792,12.0
3793,21.0
3794,13.0
3795,9.0
3796,28.0
3797,26.0
3798,24.0
3799,15.0
3800,34.0
3801,65.0
3802,18.0
3803,22.0
3804,34.0
3805,16.0
3806,15.0
3807,21.0
3808,10.0
3809,13.0
3810,14.0
3811,54.0
3812,20.0
3813,53.0
3814,30.0
3815,53.0
3816,15.0
3817,48.0
3818,13.0
3819,27.0
3820,31.0
3821,32.0
3822,16.0
3823,11.0
3824,20.0
3825,17.0
3826,22.0
3827,48.0
3828,11.0
3829,12.0
3830,19.0
3831,14.0
3832,31.0
3833,16.0
3834,36.0
3835,21.0
3836,82.0
3837,18.0
3838,19.0
3839,13.0
3840,12.0
3841,18.0
3842,14.0
3843,24.0
3844,18.0
3845,16.0
3846,12.0
3847,16.0
3848,26.0
3849,29.0
3850,11.0
3851,17.0
3852,15.0
3853,20.0
3854,16.0
3855,43.0
3856,26.0
3857,20.0
3858,12.0
3859,24.0
3860,14.0
3861,41.0
3862,17.0
3863,52.0
3864,14.0
3865,21.0
3866,11.0
3867,18.0
3868,16.0
3869,11.0
3870,19.0
3871,24.0
3872,25.0
3873,57.0
3874,17.0
3875,12.0
3876,14.0
3877,32.0
3878,18.0
3879,50.0
3880,13.0
3881,23.0
3882,20.0
3883,31.0
3884,24.0
3885,21.0
3886,26.0
3887,16.0
3888,32.0
3889,17.0
3890,15.0
3891,14.0
3892,8.0
3893,12.0
3894,32.0
3895,16.0
3896,10.0
3897,15.0
3898,20.0
3899,14.0
3900,17.0
3901,18.0
3902,16.0
3903,37.0
3904,52.0
3905,37.0
3906,15.0
3907,54.0
3908,30.0
3909,27.0
3910,27.0
3911,51.0
3912,79.0
3913,9.0
3914,16.0
3915,25.0
3916,26.0
3917,33.0
3918,14.0
3919,13.0
3920,11.0
3921,14.0
3922,33.0
3923,38.0
3924,13.0
3925,10.0
3926,12.0
3927,18.0
3928,26.0
3929,10.0
3930,68.0
3931,37.0
3932,10.0
3933,14.0
3934,12.0
3935,24.0
3936,16.0
3937,12.0
3938,24.0
3939,20.0
3940,9.0
3941,31.0
3942,13.0
3943,40.0
3944,26.0
3945,16.0
3946,26.0
3947,16.0
3948,15.0
3949,13.0
3950,30.0
3951,18.0
3952,28.0
3953,22.0
3954,12.0
3955,12.0
3956,17.0
3957,12.0
3958,12.0
3959,24.0
3960,23.0
3961,22.0
3962,14.0
3963,15.0
3964,22.0
3965,27.0
3966,28.0
3967,22.0
3968,49.0
3969,15.0
3970,13.0
3971,34.0
3972,14.0
3973,16.0
3974,12.0
3975,11.0
3976,29.0
3977,26.0
3978,36.0
3979,46.0
3980,9.0
3981,26.0
3982,12.0
3983,14.0
3984,20.0
3985,20.0
3986,25.0
3987,24.0
3988,17.0
3989,13.0
3990,13.0
3991,15.0
3992,17.0
3993,14.0
3994,27.0
3995,16.0
3996,13.0
3997,21.0
3998,11.0
3999,14.0
4000,24.0
4001,19.0
4002,10.0
4003,22.0
4004,18.0
4005,26.0
4006,23.0
4007,56.0
4008,21.0
4009,34.0
4010,25.0
4011,14.0
4012,86.0
4013,50.0
4014,11.0
4015,19.0
4016,14.0
4017,10.0
4018,16.0
4019,22.0
4020,24.0
4021,13.0
4022,19.0
4023,10.0
4024,22.0
4025,29.0
4026,12.0
4027,17.0
4028,17.0
4029,35.0
4030,26.0
4031,21.0
4032,15.0
4033,39.0
4034,20.0
4035,34.0
4036,17.0
4037,12.0
4038,14.0
4039,14.0
4040,24.0
4041,13.0
4042,25.0
4043,34.0
4044,31.0
4045,22.0
4046,14.0
4047,17.0
4048,29.0
4049,13.0
4050,31.0
4051,18.0
4052,19.0
4053,30.0
4054,18.0
4055,27.0
4056,22.0
4057,28.0
4058,10.0
4059,13.0
4060,15.0
4061,21.0
4062,31.0
4063,13.0
4064,16.0
4065,26.0
4066,23.0
4067,16.0
4068,15.0
4069,21.0
4070,11.0
4071,15.0
4072,12.0
4073,18.0
4074,11.0
4075,24.0
4076,18.0
4077,13.0
4078,13.0
4079,38.0
4080,16.0
4081,11.0
4082,13.0
4083,49.0
4084,11.0
4085,19.0
4086,20.0
4087,14.0
4088,15.0
4089,11.0
4090,15.0
4091,39.0
4092,19.0
4093,21.0
4094,48.0
4095,12.0
4096,16.0
4097,9.0
4098,18.0
4099,30.0
4100,22.0
4101,26.0
4102,12.0
4103,28.0
4104,44.0
4105,10.0
4106,11.0
4107,20.0
4108,10.0
4109,23.0
4110,25.0
4111,29.0
4112,25.0
4113,55.0
4114,12.0
4115,19.0
4116,10.0
4117,31.0
4118,12.0
4119,18.0
4120,27.0
4121,33.0
4122,37.0
4123,16.0
4124,24.0
4125,13.0
4126,13.0
4127,12.0
4128,18.0
4129,17.0
4130,23.0
4131,21.0
4132,26.0
4133,12.0
4134,32.0
4135,24.0
4136,11.0
4137,12.0
4138,20.0
